row_name,doc_id,new_cluster
260,3403,6
261,3412,4
262,3417,6
263,3433,10
264,3456,6
265,3498,4
266,3504,6
267,3511,6
268,3515,7
269,3518,6
270,3550,5
271,3557,6
272,3589,6
273,3595,10
274,3596,10
275,3604,10
276,3614,6
277,3667,6
278,3681,6
279,3682,6
280,3693,6
281,3732,6
282,3762,6
283,3772,6
284,3784,6
285,3794,10
286,3809,6
287,3815,6
288,3818,6
289,3838,6
290,3846,6
291,3891,6
292,3908,6
293,3938,6
294,3944,6
295,3947,6
296,3985,10
297,3998,8
298,4011,6
299,4033,6
300,4034,6
301,4052,6
302,4054,6
303,4057,6
304,4112,6
305,4114,6
306,4118,6
307,4126,6
308,4137,6
309,4139,6
310,4143,6
311,4145,6
312,4153,6
313,4159,6
314,4165,6
315,4209,6
316,4216,6
317,4226,6
318,4237,6
319,4247,6
320,4251,6
321,4257,6
322,4261,6
323,4267,6
324,4270,6
325,4276,6
326,4280,6
327,4286,6
328,4295,6
329,4302,6
330,4309,6
331,4322,6
332,4358,6
333,4393,6
334,4401,6
335,4402,6
336,4412,6
337,4426,6
338,4437,6
339,4457,6
340,4465,6
341,4485,6
342,4487,6
343,4497,6
344,4500,6
345,4507,6
346,4509,6
347,4515,6
348,4521,6
349,4524,6
350,4535,6
351,4546,6
352,4554,6
353,4558,6
354,4562,6
355,4568,6
356,4574,6
357,4578,6
358,4583,6
359,4584,6
360,4594,6
361,4669,6
362,4699,6
363,4731,6
364,4746,6
365,4760,6
366,4776,6
367,4784,6
368,4790,6
369,4803,6
370,4815,6
371,4818,6
372,4848,6
373,4864,6
374,4875,6
375,4880,6
376,4893,6
377,4901,6
378,4932,6
379,4937,6
380,4949,6
381,4958,6
382,4972,6
383,4997,6
384,5010,6
385,5033,6
386,5034,6
387,5051,6
388,5063,6
389,5064,6
390,5073,6
391,5078,6
392,5083,6
393,5106,6
394,5110,6
395,5113,6
396,5121,6
397,5126,6
398,5138,6
399,5147,6
400,5151,6
401,5167,6
402,5175,6
403,5184,6
404,5231,6
405,5236,6
406,5239,6
407,5263,6
408,5290,6
409,5294,6
410,5295,6
411,5304,6
412,5310,6
413,5324,6
414,5330,6
415,5349,6
416,5350,6
417,5363,6
418,5370,6
419,5377,6
420,5383,6
421,5389,6
422,5397,6
423,5424,6
424,5435,6
425,5439,6
426,5463,4
427,5469,6
428,5491,6
429,5504,10
430,5521,6
431,5530,3
432,5540,6
433,5543,6
434,5568,6
435,5577,6
436,5581,6
437,5589,10
438,5643,6
439,5656,3
440,5695,6
441,5696,9
442,5703,6
443,5714,10
444,5719,6
445,5730,6
446,5738,6
447,5743,6
448,5758,6
449,5762,6
450,5769,6
451,5778,6
452,5784,6
453,5789,6
454,5815,6
455,5821,6
456,5841,6
457,5849,6
458,5870,6
459,5877,10
460,5897,6
461,5906,6
462,5909,6
463,5915,6
464,5922,6
465,5954,7
466,5961,6
467,5991,6
468,5995,6
469,5996,6
470,6002,6
471,6022,7
472,6030,6
473,6035,6
474,6061,6
475,6076,6
476,6080,6
477,6104,6
478,6105,7
479,6115,7
480,6124,6
481,6145,6
482,6146,7
483,6153,6
484,6165,6
485,6170,6
486,6182,10
487,6183,3
488,6198,6
489,6201,6
490,6343,10
491,6350,6
492,6360,3
493,6375,6
494,6380,6
495,6388,6
496,6392,3
497,6408,6
498,6417,6
499,6447,6
500,6463,6
501,6525,10
502,6526,6
503,6532,6
504,6562,6
505,6571,6
506,6580,6
507,6584,6
508,6587,6
509,6599,3
510,6644,6
511,6647,6
512,6664,6
513,6676,6
514,6680,6
515,6691,6
516,6710,6
517,6718,6
518,6722,4
519,6733,6
520,6746,6
521,6750,3
522,6760,6
523,6799,6
524,6816,6
525,6836,4
526,6856,6
527,6890,6
528,6893,6
529,6898,6
530,6904,10
531,6924,6
532,6929,6
533,6934,7
534,6948,7
535,6950,4
536,6975,3
537,7001,3
538,7004,6
539,7014,6
540,7028,4
541,7038,5
542,7043,6
543,7053,4
544,7069,6
545,7079,6
546,7094,10
547,7097,6
548,7107,6
549,7161,6
550,7173,10
551,7188,6
552,7194,6
553,7201,3
554,7207,6
555,7240,6
556,7246,1
557,7255,6
558,7260,6
559,7262,6
560,7271,5
561,7295,7
562,7308,5
563,7311,7
564,7315,10
565,7320,7
566,7324,6
567,7351,6
568,7363,7
569,7378,6
570,7420,5
571,7421,5
572,7446,5
573,7472,5
574,7478,10
575,7497,5
576,7500,5
577,7520,7
578,7522,7
579,7528,5
580,7545,5
581,7550,5
582,7585,5
583,7589,6
584,7591,5
585,7638,6
586,7641,5
587,7647,5
588,7658,6
589,7661,6
590,7684,3
591,7690,5
592,7700,6
593,7721,6
594,7752,6
595,7798,6
596,7807,6
597,7809,6
598,7814,4
599,7821,6
600,7852,6
601,7877,6
602,7888,6
603,7908,6
604,7916,6
605,7918,6
606,7955,6
607,7964,4
608,7966,3
609,7974,6
610,7976,3
611,7981,6
612,8002,7
613,8016,10
614,8030,10
615,8043,10
616,8056,10
617,8063,7
618,8087,10
619,8135,10
620,8181,10
621,8182,6
622,8192,7
623,8211,10
624,8216,10
625,8221,10
626,8264,10
627,8274,6
628,8275,10
629,8281,7
630,8292,10
631,8321,10
632,8329,6
633,8358,7
634,8359,10
635,8365,7
636,8373,10
637,8378,10
638,8392,10
639,8405,10
640,8412,10
641,8423,10
642,8426,10
643,8430,10
644,8460,10
645,8465,10
646,8504,10
647,8508,10
648,8526,10
649,8545,6
650,8550,10
651,8553,10
652,8589,10
653,8600,6
654,8619,10
655,8627,10
656,8637,10
657,8657,7
658,8667,6
659,8668,10
660,8685,10
661,8709,10
662,8720,10
663,8800,10
664,8823,10
665,8879,10
666,8887,10
667,8899,10
668,8908,10
669,8918,10
670,8947,10
671,8957,10
672,8961,10
673,8978,7
674,9030,10
675,9046,10
676,9049,10
677,9068,10
678,9093,10
679,9095,10
680,9105,10
681,9112,6
682,9115,10
683,9142,7
684,9152,10
685,9161,10
686,9164,10
687,9185,10
688,9200,7
689,9221,7
690,9237,10
691,9241,10
692,9251,7
693,9254,10
694,9255,10
695,9265,7
696,9273,10
697,9276,10
698,9282,10
699,9311,10
700,9330,10
701,9335,6
702,9350,6
703,9352,10
704,9353,7
705,9368,7
706,9369,10
707,9375,10
708,9378,10
709,9403,7
710,9408,10
711,9409,6
712,9426,7
713,9438,10
714,9441,10
715,9447,10
716,9475,10
717,9478,10
718,9509,5
719,9525,7
720,9539,10
721,9548,10
722,9562,10
723,9570,10
724,9571,7
725,9591,6
726,9598,10
727,9601,10
728,9607,10
729,9632,6
730,9643,10
731,9655,10
732,9671,7
733,9682,10
734,9718,10
735,9720,7
736,9723,10
737,9726,4
738,9736,6
739,9739,7
740,9740,10
741,9755,6
742,9788,10
743,9789,10
744,9796,7
745,9800,6
746,9818,8
747,9835,8
748,9846,10
749,9908,10
750,9947,10
751,9954,10
752,9971,6
753,9983,10
754,9991,10
755,10008,6
756,10014,10
757,10020,6
758,10023,10
759,10055,10
760,10084,10
761,10095,10
762,10105,6
763,10129,10
764,10133,10
765,10137,10
766,10142,7
767,10151,6
768,10160,10
769,10174,6
770,10183,6
771,10188,6
772,10192,6
773,10201,5
774,10205,6
775,10218,6
776,10225,6
777,10237,7
778,10244,6
779,10248,5
780,10254,6
781,10257,6
782,10277,6
783,10286,6
784,10295,6
785,10309,6
786,10310,6
787,10315,6
788,10350,6
789,10361,7
790,10369,6
791,10376,7
792,10382,6
793,10408,3
794,10436,6
795,10448,6
796,10450,6
797,10463,7
798,10470,6
799,10480,7
800,10517,7
801,10526,6
802,10549,6
803,10551,6
804,10564,6
805,10574,6
806,10580,6
807,10595,6
808,10624,6
809,10643,6
810,10656,6
811,10661,6
812,10678,6
813,10690,6
814,10697,6
815,10703,10
816,10710,8
817,10712,7
818,10735,10
819,10738,5
820,10757,8
821,10766,10
822,10785,6
823,10796,3
824,10802,6
825,10813,9
826,10815,6
827,10827,8
828,10829,7
829,10834,8
830,10848,6
831,10855,6
832,10869,6
833,10881,6
834,10887,6
835,10894,6
836,10903,6
837,10921,10
838,10936,6
839,10947,8
840,10950,8
841,10981,3
842,10986,6
843,11001,9
844,11007,6
845,11045,6
846,11048,6
847,11084,8
848,11112,4
849,11121,6
850,11132,6
851,11142,6
852,11148,6
853,11182,6
854,11192,6
855,11209,3
856,11225,6
857,11231,3
858,11249,6
859,11256,9
860,11269,6
861,11277,6
862,11337,6
863,11370,6
864,11382,6
865,11392,6
866,11406,6
867,11407,8
868,11415,10
869,11448,6
870,11452,3
871,11472,6
872,11495,3
873,11501,6
874,11543,6
875,11564,6
876,11568,6
877,11583,4
878,11592,9
879,11600,6
880,11612,6
881,11617,6
882,11620,10
883,11635,3
884,11640,4
885,11678,6
886,11689,6
887,11705,6
888,11711,10
889,11713,6
890,11722,6
891,11724,6
892,11733,6
893,11807,6
894,11808,6
895,11810,6
896,11811,6
897,11813,6
898,11826,6
899,11840,4
900,11846,6
901,11868,6
902,11918,6
903,11919,6
904,11929,6
905,11939,6
906,11941,6
907,11947,7
908,12001,2
909,12003,6
910,12004,6
911,12016,8
912,12025,6
913,12040,6
914,12072,10
915,12082,3
916,12096,6
917,12097,6
918,12108,6
919,12125,6
920,12132,6
921,12133,6
922,12147,6
923,12152,6
924,12158,6
925,12214,6
926,12215,6
927,12217,6
928,12227,4
929,12249,6
930,12259,6
931,12288,6
932,12294,6
933,12298,5
934,12299,6
935,12300,6
936,12352,6
937,12369,6
938,12377,6
939,12381,6
940,12386,6
941,12397,6
942,12420,6
943,12427,6
944,12453,6
945,12466,6
946,12473,6
947,12495,6
948,12504,3
949,12514,6
950,12515,6
951,12528,4
952,12529,6
953,12538,5
954,12554,8
955,12567,10
956,12568,6
957,12577,8
958,12583,4
959,12588,4
960,12591,6
961,12598,6
962,12603,6
963,12609,6
964,12617,6
965,12620,6
966,12623,10
967,12630,6
968,12633,6
969,12637,10
970,12643,10
971,12645,6
972,12666,10
973,12670,1
974,12681,6
975,12709,6
976,12711,1
977,12721,6
978,12735,6
979,12759,5
980,12791,6
981,12803,6
982,12806,3
983,12827,6
984,12850,6
985,12878,6
986,12888,5
987,12894,10
988,12905,4
989,12911,6
990,12912,6
991,12927,6
992,12985,6
993,12995,6
994,13007,6
995,13039,6
996,13045,4
997,13068,6
998,13086,8
999,13089,8
1000,13101,8
1001,13106,8
1002,13130,6
1003,13133,8
1004,13149,8
1005,13167,6
1006,13173,6
1007,13191,6
1008,13218,6
1009,13236,4
1010,13237,7
1011,13245,6
1012,13256,3
1013,13279,6
1014,13280,1
1015,13290,6
1016,13298,3
1017,13315,6
1018,13328,6
1019,13333,6
1020,13338,4
1021,13352,6
1022,13361,6
1023,13386,6
1024,13391,6
1025,13420,6
1026,13427,6
1027,13436,4
1028,13463,6
1029,13466,6
1030,13519,4
1031,13537,6
1032,13542,3
1033,13547,6
1034,13559,6
1035,13570,1
1036,13585,6
1037,13594,6
1038,13604,6
1039,13609,6
1040,13614,3
1041,13623,4
1042,13642,10
1043,13652,8
1044,13670,3
1045,13683,6
1046,13706,6
1047,13731,10
1048,13754,6
1049,13758,6
1050,13760,6
1051,13795,6
1052,13844,6
1053,13858,6
1054,13865,6
1055,13869,6
1056,13899,4
1057,13904,6
1058,13926,6
1059,13941,6
1060,13946,6
1061,13956,6
1062,13962,6
1063,13963,6
1064,13975,6
1065,13976,6
1066,13982,6
1067,14004,1
1068,14013,6
1069,14027,6
1070,14031,6
1071,14047,6
1072,14059,6
1073,14074,6
1074,14079,1
1075,14087,6
1076,14098,10
1077,14118,6
1078,14119,7
1079,14128,4
1080,14131,6
1081,14144,6
1082,14147,6
1083,14154,6
1084,14168,6
1085,14233,6
1086,14242,6
1087,14253,6
1088,14263,6
1089,14286,6
1090,14336,6
1091,14375,6
1092,14380,6
1093,14382,6
1094,14387,6
1095,14398,6
1096,14401,6
1097,14413,3
1098,14446,6
1099,14453,6
1100,14454,10
1101,14466,6
1102,14516,6
1103,14519,3
1104,14523,2
1105,14528,6
1106,14538,6
1107,14586,1
1108,14596,3
1109,14599,6
1110,14615,6
1111,14629,4
1112,14656,6
1113,14663,3
1114,14676,10
1115,14689,4
1116,14703,6
1117,14710,6
1118,14722,2
1119,14727,6
1120,14746,6
1121,14749,6
1122,14750,6
1123,14757,6
1124,14766,3
1125,14769,6
1126,14773,6
1127,14776,6
1128,14819,6
1129,14826,6
1130,14829,6
1131,14834,5
1132,14840,6
1133,14841,10
1134,14858,6
1135,14865,6
1136,14868,6
1137,14891,6
1138,14902,6
1139,14913,3
1140,14914,6
1141,14927,2
1142,14937,6
1143,14951,10
1144,14964,6
1145,14990,6
1146,14992,6
1147,15007,6
1148,15018,6
1149,15026,6
1150,15083,6
1151,15106,3
1152,15130,6
1153,15134,6
1154,15140,6
1155,15144,6
1156,15166,3
1157,15192,3
1158,15206,6
1159,15217,3
1160,15226,3
1161,15233,6
1162,15246,6
1163,15255,6
1164,15273,3
1165,15296,6
1166,15313,6
1167,15346,6
1168,15368,6
1169,15374,3
1170,15385,1
1171,15390,3
1172,15414,6
1173,15434,6
1174,15441,6
1175,15467,6
1176,15473,6
1177,15484,6
1178,15496,2
1179,15508,1
1180,15510,6
1181,15528,6
1182,15530,10
1183,15542,4
1184,15555,6
1185,15569,6
1186,15577,6
1187,15645,6
1188,15669,4
1189,15681,4
1190,15693,6
1191,15718,6
1192,15741,6
1193,15758,4
1194,15764,6
1195,15787,6
1196,15802,6
1197,15816,6
1198,15826,3
1199,15853,6
1200,15863,10
1201,15870,6
1202,15880,3
1203,15894,6
1204,15910,6
1205,15923,6
1206,15953,4
1207,15965,3
1208,15975,3
1209,15985,1
1210,15993,6
1211,16057,4
1212,16074,6
1213,16077,3
1214,16118,6
1215,16176,6
1216,16182,6
1217,16211,6
1218,16223,6
1219,16224,3
1220,16230,6
1221,16245,4
1222,16254,6
1223,16273,3
1224,16289,6
1225,16293,6
1226,16308,6
1227,16314,6
1228,16317,10
1229,16327,6
1230,16330,6
1231,16332,6
1232,16340,6
1233,16342,3
1234,16355,3
1235,16363,3
1236,16369,6
1237,16371,6
1238,16381,6
1239,16441,6
1240,16451,6
1241,16467,3
1242,16473,6
1243,16482,6
1244,16492,4
1245,16503,3
1246,16511,8
1247,16520,4
1248,16530,6
1249,16548,6
1250,16556,3
1251,16566,6
1252,16582,6
1253,16592,6
1254,16604,1
1255,16609,6
1256,16613,3
1257,16617,6
1258,16624,6
1259,16636,4
1260,16647,6
1261,16648,4
1262,16654,6
1263,16667,6
1264,16679,6
1265,16689,1
1266,16697,7
1267,16729,6
1268,16743,3
1269,16752,3
1270,16765,3
1271,16787,6
1272,16789,3
1273,16794,6
1274,16800,8
1275,16814,6
1276,16815,3
1277,16817,6
1278,16824,6
1279,16827,1
1280,16838,3
1281,16844,6
1282,16854,4
1283,16859,6
1284,16871,6
1285,16877,3
1286,16898,6
1287,16900,6
1288,16909,6
1289,16914,3
1290,16923,4
1291,16933,7
1292,16946,6
1293,16959,4
1294,16969,6
1295,16973,3
1296,16983,6
1297,16989,6
1298,17001,6
1299,17009,6
1300,17018,6
1301,17024,6
1302,17032,6
1303,17049,1
1304,17052,6
1305,17070,3
1306,17088,6
1307,17104,6
1308,17113,3
1309,17124,7
1310,17154,6
1311,17158,6
1312,17169,6
1313,17193,6
1314,17196,6
1315,17202,4
1316,17217,3
1317,17228,6
1318,17244,2
1319,17267,5
1320,17288,6
1321,17290,3
1322,17300,6
1323,17304,3
1324,17317,6
1325,17325,4
1326,17333,6
1327,17351,6
1328,17356,3
1329,17366,3
1330,17373,10
1331,17399,6
1332,17407,6
1333,17410,6
1334,17429,7
1335,17468,6
1336,17472,6
1337,17485,7
1338,17519,6
1339,17545,6
1340,17546,6
1341,17551,6
1342,17559,7
1343,17565,6
1344,17568,6
1345,17581,6
1346,17598,6
1347,17620,4
1348,17651,4
1349,17659,4
1350,17765,4
1351,17768,4
1352,17779,6
1353,17792,6
1354,17820,4
1355,17823,4
1356,17832,6
1357,17841,10
1358,17848,10
1359,17852,4
1360,17863,6
1361,17883,4
1362,17901,3
1363,17908,6
1364,17945,6
1365,17954,6
1366,17964,4
1367,18003,6
1368,18013,6
1369,18074,6
1370,18110,3
1371,18113,6
1372,18118,2
1373,18138,6
1374,18147,3
1375,18163,6
1376,18173,6
1377,18174,6
1378,18181,3
1379,18185,6
1380,18195,6
1381,18204,6
1382,18220,6
1383,18273,10
1384,18288,6
1385,18293,6
1386,18296,6
1387,18304,3
1388,18311,6
1389,18312,6
1390,18315,6
1391,18328,6
1392,18331,6
1393,18378,6
1394,18393,6
1395,18419,6
1396,18428,10
1397,18435,6
1398,18439,6
1399,18443,6
1400,18451,6
1401,18493,6
1402,18502,6
1403,18512,6
1404,18513,6
1405,18521,4
1406,18526,6
1407,18537,10
1408,18549,6
1409,18582,10
1410,18583,6
1411,18606,10
1412,18615,6
1413,18626,6
1414,18639,6
1415,18641,6
1416,18646,6
1417,18649,6
1418,18662,6
1419,18681,10
1420,18691,6
1421,18704,6
1422,18707,6
1423,18710,6
1424,18759,6
1425,18779,6
1426,18790,3
1427,18798,6
1428,18799,6
1429,18802,6
1430,18822,6
1431,18837,2
1432,18843,6
1433,18846,6
1434,18850,10
1435,18867,6
1436,18870,6
1437,18889,6
1438,18890,6
1439,18928,6
1440,18931,3
1441,18939,6
1442,18940,6
1443,18948,6
1444,18951,6
1445,18959,6
1446,19002,6
1447,19013,6
1448,19016,6
1449,19027,6
1450,19032,6
1451,19039,6
1452,19042,6
1453,19052,6
1454,19055,6
1455,19082,6
1456,19085,6
1457,19095,6
1458,19100,6
1459,19105,7
1460,19112,6
1461,19120,6
1462,19135,10
1463,19143,6
1464,19153,6
1465,19165,6
1466,19195,4
1467,19202,6
1468,19218,6
1469,19230,6
1470,19231,6
1471,19241,6
1472,19252,3
1473,19262,4
1474,19276,6
1475,19286,6
1476,19289,6
1477,19326,6
1478,19359,6
1479,19380,6
1480,19384,6
1481,19413,6
1482,19430,6
1483,19463,6
1484,19466,4
1485,19474,6
1486,19479,6
1487,19610,6
1488,19654,6
1489,19697,6
1490,19719,6
1491,19740,2
1492,19758,6
1493,19762,6
1494,19771,6
1495,19772,6
1496,19775,6
1497,19790,6
1498,19830,2
1499,19842,6
1500,19938,6
1501,19964,6
1502,19982,6
1503,20034,6
1504,20063,6
1505,20083,6
1506,20102,6
1507,20121,6
1508,20133,6
1509,20275,6
1510,20285,6
1511,20309,6
1512,20317,6
1513,20325,6
1514,20329,6
1515,20345,6
1516,20390,3
1517,20416,6
1518,20423,6
1519,20459,6
1520,20495,6
1521,20507,6
1522,20517,6
1523,20582,6
1524,20613,6
1525,20643,3
1526,20651,6
1527,20693,6
1528,20706,6
1529,20719,6
1530,20743,6
1531,20751,6
1532,20766,3
1533,20779,6
1534,20784,6
1535,20815,6
1536,20818,6
1537,20830,6
1538,20834,5
1539,20839,10
1540,20862,6
1541,20875,6
1542,20885,5
1543,20892,6
1544,20906,6
1545,20911,6
1546,20949,6
1547,20952,6
1548,20970,6
1549,20980,6
1550,20998,4
1551,21003,6
1552,21009,6
1553,21020,6
1554,21027,6
1555,21032,10
1556,21048,6
1557,21071,6
1558,21096,6
1559,21125,6
1560,21139,6
1561,21160,6
1562,21195,6
1563,21225,6
1564,21245,6
1565,21254,7
1566,21262,6
1567,21297,6
1568,21319,6
1569,21320,3
1570,21348,1
1571,21380,6
1572,21390,10
1573,21411,10
1574,21433,6
1575,21439,6
1576,21608,6
1577,21621,7
1578,21628,6
1579,21638,6
1580,21666,6
1581,21675,6
1582,21677,4
1583,21684,6
1584,21689,6
1585,21690,6
1586,21699,6
1587,21700,6
1588,21724,6
1589,21733,4
1590,21734,6
1591,21742,6
1592,21753,6
1593,21765,6
1594,21835,6
1595,21842,6
1596,21853,6
1597,21858,6
1598,21860,6
1599,21863,8
1600,21882,3
1601,21883,9
1602,21895,3
1603,21910,3
1604,21911,6
1605,21920,3
1606,21931,4
1607,21936,6
1608,21941,3
1609,21944,6
1610,21967,4
1611,21986,10
1612,21994,3
1613,21997,5
1614,22007,6
1615,22017,9
1616,22020,6
1617,22025,6
1618,22031,10
1619,22059,6
1620,22061,6
1621,22079,6
1622,22081,6
1623,22085,3
1624,22095,6
1625,22106,3
1626,22112,6
1627,22171,7
1628,22187,4
1629,22192,4
1630,22235,7
1631,22237,7
1632,22245,10
1633,22253,6
1634,22263,6
1635,22279,10
1636,22288,4
1637,22297,6
1638,22298,6
1639,22301,4
1640,22343,6
1641,22347,6
1642,22389,3
1643,22395,3
1644,22398,3
1645,22428,4
1646,22444,6
1647,22454,6
1648,22464,3
1649,22472,6
1650,22503,6
1651,22518,6
1652,22527,3
1653,22542,6
1654,22545,6
1655,22549,6
1656,22554,6
1657,22557,6
1658,22567,9
1659,22568,4
1660,22604,6
1661,22605,6
1662,22611,6
1663,22614,6
1664,22645,6
1665,22646,6
1666,22671,2
1667,22676,7
1668,22748,6
1669,22756,10
1670,22762,6
1671,22769,6
1672,22774,6
1673,22779,6
1674,22780,6
1675,22790,4
1676,22843,3
1677,22862,6
1678,22863,6
1679,22865,6
1680,22871,4
1681,22876,6
1682,22877,6
1683,22893,6
1684,22896,6
1685,22899,6
1686,22956,6
1687,22971,6
1688,22974,6
1689,22988,6
1690,22997,6
1691,23031,6
1692,23071,6
1693,23072,3
1694,23105,6
1695,23116,6
1696,23122,6
1697,23125,6
1698,23142,1
1699,23154,4
1700,23155,4
1701,23222,6
1702,23233,6
1703,23263,6
1704,23278,6
1705,23283,6
1706,23302,6
1707,23305,6
1708,23310,6
1709,23343,6
1710,23370,6
1711,23375,4
1712,23387,4
1713,23403,6
1714,23468,3
1715,23475,6
1716,23510,6
1717,23512,6
1718,23515,6
1719,23520,6
1720,23522,3
1721,23562,6
1722,23581,6
1723,23582,6
1724,23613,6
1725,23639,4
1726,23640,6
1727,23660,6
1728,23661,10
1729,23694,6
1730,23714,7
1731,23719,3
1732,23726,7
1733,23741,8
1734,23784,6
1735,23792,6
1736,23821,6
1737,23824,6
1738,23828,6
1739,23869,6
1740,23881,6
1741,23902,3
1742,23914,6
1743,23918,3
1744,23932,3
1745,23943,1
1746,23947,6
1747,23951,6
1748,23962,3
1749,23965,3
1750,23969,6
1751,23992,6
1752,24010,6
1753,24027,6
1754,24036,6
1755,24037,6
1756,24062,6
1757,24066,4
1758,24067,4
1759,24089,6
1760,24091,6
1761,24108,6
1762,24111,6
1763,24119,6
1764,24145,4
1765,24161,4
1766,24236,3
1767,24239,10
1768,24244,6
1769,24245,7
1770,24255,6
1771,24258,6
1772,24269,6
1773,24274,6
1774,24312,6
1775,24335,7
1776,24351,6
1777,24359,4
1778,24384,6
1779,24393,6
1780,24394,5
1781,24404,6
1782,24407,6
1783,24426,6
1784,24427,6
1785,24432,6
1786,24436,6
1787,24439,6
1788,24443,6
1789,24446,6
1790,24470,6
1791,24480,6
1792,24493,9
1793,24494,6
1794,24497,6
1795,24498,6
1796,24507,6
1797,24517,6
1798,24520,6
1799,24530,6
1800,24540,9
1801,24543,6
1802,24550,6
1803,24555,6
1804,24573,3
1805,24574,9
1806,24577,9
1807,24585,6
1808,24607,6
1809,24610,6
1810,24620,6
1811,24630,4
1812,24640,6
1813,24643,9
1814,24650,6
1815,24659,3
1816,24660,9
1817,24679,6
1818,24707,6
1819,24718,6
1820,24738,6
1821,24788,6
1822,24789,9
1823,24800,6
1824,24808,6
1825,24839,6
1826,24840,6
1827,24845,6
1828,24891,3
1829,24907,6
1830,24916,1
1831,24925,6
1832,25004,6
1833,25019,6
1834,25026,1
1835,25036,6
1836,25040,6
1837,25050,3
1838,25065,6
1839,25077,6
1840,25080,6
1841,25091,6
1842,25101,6
1843,25117,7
1844,25179,6
1845,25240,6
1846,25244,3
1847,25250,6
1848,25258,6
1849,25259,10
1850,25263,6
1851,25267,10
1852,25303,6
1853,25314,6
1854,25322,6
1855,25329,6
1856,25334,6
1857,25337,6
1858,25342,6
1859,25349,3
1860,25350,6
1861,25353,6
1862,25366,10
1863,25375,6
1864,25376,6
1865,25412,3
1866,25421,6
1867,25438,7
1868,25456,6
1869,25472,6
1870,25490,6
1871,25501,6
1872,25567,6
1873,25570,6
1874,25575,6
1875,25587,6
1876,25594,6
1877,25599,6
1878,25600,1
1879,25603,6
1880,25609,7
1881,25631,6
1882,25634,6
